index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username
741,uncass18ggl5g0000kain5r6tcncdli8,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,76.26,76.26,15.00.00,15.03.01,Машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,207703,vassilyevivan
742,uncass18ggl5g0000kastgtvio9g2a1c,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,3,2015,5.0,64.9,67.23,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310535,fghj
743,uncass18ggl5g0000kain7dt2j01t94k,сверхплановое место,Новых материалов и технологий,Машиностроения,3,2015,3.6,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82381,prosvs
744,uncass18ggl5g0000kaqtuu3et76213k,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,4.0,78.48,78.48,05.00.00,05.03.06,Экология и природопользование,62,Бакалавр,Очная,0,0.0,0.0,0.0,79.0,0.0,0.0,72.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48615,IrinaTyutikova
745,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,63.42,63.42,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289489,Novathor
746,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,75.13,80.28,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,189988,Daria_Voronina
747,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,87.73,90.77,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,187867,revan_41
748,uncass18ggl5g0000kanucd5n9ct01uo,сверхплановое место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,1,2017,4.0,0.0,0.0,09.00.00,09.03.01,Информатика и вычислительная техника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131080,Vitaly_Belyaev
749,uncass18ggl5g0000kaqv1i43aa11o4k,сверхплановое место,Уральский гуманитарный институт,Исторический факультет,2,2016,4.0,76.57,75.92,46.00.00,46.03.01,История,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,204093,id99491138
750,uncass18ggl5g0000kaquupnanuo4guc,госбюджетное место,Уральский гуманитарный институт,Психологии,1,2017,4.0,0.0,0.0,37.00.00,37.03.01,Психология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235772,ksvasan
751,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,64.97,64.97,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87097,Egorka_aee
752,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,2,2016,5.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,218217,Savina1989-
753,uncass18ggl5g0000kaq58q3ikk2rn18,сверхплановое место,Новых материалов и технологий,Металлургии и металловедения,3,2015,3.6,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,199182,Perevalov
754,uncass18ggl5g0000kaiocd2lgrjekqk,госбюджетное место,Уральский энергетический,0,2,2016,5.5,81.65,81.65,14.00.00,14.05.02,"Атомные станции: проектирование, эксплуатация и инжиниринг",65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298720,andreimaralov
755,uncass18ggl5g0000kain7dt2j01t94k,сверхплановое место,Новых материалов и технологий,Машиностроения,3,2015,3.6,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,82413,Camaro
756,uncass18ggl5g0000kastgtvio9g2a1c,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,4,2014,5.0,66.48,68.49,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209483,damir-s
757,uncass18ggl5g0000kaaltbq57pu5dls,госбюджетное место,Строительный,0,1,2017,2.0,0.0,0.0,08.00.00,08.04.01,Строительство,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20326,id6471800
758,uncass18ggl5g0000kaio8c2uv5vla88,госбюджетное место,Уральский энергетический,0,3,2015,4.0,62.63,64.31,01.00.00,01.03.04,Прикладная математика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,111864,sideleyna
759,uncass18ggl5g0000klpsikee9c0cs5s,сверхплановое место,Филиал г.Краснотурьинск,0,3,2015,3.6,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,53344,tukmachevkv
760,uncass18ggl5g0000kaqej2i80t1m93k,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,3,2015,5.0,71.72,73.99,38.00.00,38.05.02,Таможенное дело,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157977,sanialis
761,uncass18ggl5g0000knnf22bnplgvof8,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,1,2017,4.0,0.0,0.0,27.00.00,27.03.03,Системный анализ и управление,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17701,rastro83
762,uncass18ggl5g0000kail4ukqj1d8dq0,госбюджетное место,Строительный,0,3,2015,6.0,76.02,77.98,08.00.00,08.05.01,Строительство уникальных зданий и сооружений,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82481,Apocalypse
763,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,248911,NatalyaP01
764,uncass18ggl5g0000kaikpjesn124dtg,госбюджетное место,Химико-технологический,0,3,2015,4.0,71.92,71.92,18.00.00,18.03.01,Химическая технология,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313549,crezzy
765,uncass18ggl5g0000kb9q55vq5t9kf88,госбюджетное место,Нижнетагильский технологический,Нижнетагильский технологический (институт),2,2016,5.5,0.0,0.0,17.00.00,17.05.01,Боеприпасы и взрыватели,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251149,lizaveta_013
766,uncass18ggl5g0000kainak4oc18p6l0,госбюджетное место,Новых материалов и технологий,Машиностроения,1,2017,4.0,0.0,0.0,15.00.00,15.03.04,Автоматизация технологических процессов и производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53378,terelf
767,uncass18ggl5g0000l1j0nsj8ltvqpbo,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,1,2017,4.0,0.0,0.0,09.00.00,09.03.04,Программная инженерия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,83.0,0.0,78.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508,KatyaZotova
768,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,5.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,121817,fedoren1
769,uncass18ggl5g0000kainak4oc18p6l0,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,81.37,81.37,15.00.00,15.03.04,Автоматизация технологических процессов и производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285898,Bologova_Yulia
770,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,4.0,46.89,41.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,189466,varganova2803
771,uncass18ggl5g0000kag51rq3s3nhsog,госбюджетное место,Уральский гуманитарный институт,Исторический факультет,2,2016,2.0,87.77,87.77,43.00.00,43.04.02,Туризм,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157010,id60503961
772,uncass18ggl5g0000kaq5hn6ap2kcpvo,госбюджетное место,Новых материалов и технологий,Строительного материаловедения,4,2014,4.0,81.93,81.93,12.00.00,12.03.02,Оптотехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,176452,nastya2496
773,uncass18hc2jg0000l7f8qta25odb73g,госбюджетное место,Химико-технологический,0,1,2017,2.0,0.0,0.0,18.00.00,18.04.01,Химическая технология,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73370,prostoglobus
774,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,4.0,47.75,47.31,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,178964,koroleve2015
775,uncass18ggl5g0000kaq58q3ikk2rn18,сверхплановое место,Новых материалов и технологий,Металлургии и металловедения,3,2015,3.6,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210180,semkisemki
776,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,2,2016,4.0,45.19,45.59,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,222698,CaM74
777,uncass18ggl5g0000kaip1baamgumpvk,госбюджетное место,Физико-технологический,0,3,2015,4.0,65.98,69.9,12.00.00,12.03.01,Приборостроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,294259,timobardin
778,uncass18ggl5g0000kaqvkt421bc0dtg,сверхплановое место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,3,2015,3.6,0.0,0.0,38.00.00,38.03.03,Управление персоналом,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,95207,artemeva020
779,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94705,KokurkinaS
780,uncass18hc2jg0000lavad720t6jr0p4,госбюджетное место,Высшая школа экономики и менеджмента,Центр заочного и дистанционного обучения,3,2015,4.6,0.0,0.0,38.00.00,38.03.02,Менеджмент,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,33692,nihirashka
781,uncass18hc2jg0000l6t1jc0imghb2bk,госбюджетное место,"Физической культуры, спорта и молодежной политики",0,2,2016,2.6,0.0,0.0,39.00.00,39.04.03,Организация работы с молодежью,68,Магистр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176433,nadejda_93
782,uncass18ggl5g0000kaga44vk4gd9j0s,госбюджетное место,Уральский гуманитарный институт,Филологический факультет,2,2016,2.0,88.17,88.17,45.00.00,45.04.03,Фундаментальная и прикладная лингвистика,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155326,MariiaIakimova
783,uncass18ggl5g0000kaqttcnm6a7dl7k,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),1,2017,4.0,0.0,0.0,06.00.00,06.03.01,Биология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24772,id229952773
784,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,50.45,51.1,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,188903,losilososi
785,uncass18ggl5g0000karfinj1bd1v94s,сверхплановое место,Фундаментального образования,0,3,2015,3.2,0.0,0.0,09.00.00,09.03.02,Информационные системы и технологии,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,101374,satanist
786,uncass18ggl5g0000kaio4dnpb6qks30,госбюджетное место,Уральский энергетический,0,2,2016,4.0,72.07,72.07,13.00.00,13.03.01,Теплоэнергетика и теплотехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,296305,Zaykin98
787,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,85.92,88.04,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,179588,khabibrakhmanovayana
788,uncass18ggl5g0000l1j0nsj8ltvqpbo,сверхплановое место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,2,2016,5.0,0.0,0.0,09.00.00,09.03.04,Программная инженерия,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,71.0,0.0,67.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127973,brig
