index,brs_id,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,Final Avg,Final Exam Avg,HW Avg,TC Avg,id,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,username,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
3106,studen18hc2jg0000ldhdjiofhacvq60,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,2,2016,4.5,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116482,0.0,0.0,0.0,0.0,0.0,0.0,zavodstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,studen18hc2jg0000lrp3l4g34ef6mrg,uncass18ggl5g0000kap798clgr53m54,госбюджетное место,"Физической культуры, спорта и молодежной политики",0,1,2017,4.0,0.0,0.0,39.00.00,39.03.03,Организация работы с молодежью,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176708,0.0,0.0,0.0,0.0,0.0,0.0,ershix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,studen18ggl5g0000ku9ks158jiesp4g,uncass18ggl5g0000kaq5f9oa5ff3qbs,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,3.2,61.77,61.77,22.00.00,22.03.02,Металлургия,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182049,0.0,0.0,0.0,0.0,0.0,0.0,vostryk_off,1.0,0.386243386,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.811636667,0.0,0.0,0.0
4881,studen18ggl5g0000kh0n99rm95ufdpg,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,4,2014,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258875,0.0,0.0,0.0,0.0,0.0,0.0,evgeniymelnik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667
5090,studen18ggl5g0000ku9n28e5sk2n7fc,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,4.0,37.49,35.59,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203393,0.0,0.0,0.0,0.0,0.0,0.0,Bandit123,0.0,0.042328042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266666667,0.0,0.0,0.0
4184,studen18ggl5g0000kgegvoh7frig864,uncass18ggl5g0000kaqej2i80t1m93k,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,4,2014,5.0,58.72,65.15,38.00.00,38.05.02,Таможенное дело,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237064,0.0,0.0,0.0,0.0,0.0,0.0,Katerina_Li,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,studen18ggl5g0000kuri19be67uui20,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,4.0,74.02,74.02,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314826,0.0,0.0,0.0,0.0,0.0,0.0,id259211506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538,0.0
5574,studen18ggl5g0000kgl5hsv9bc4gbn0,uncass18ggl5g0000kaqv2oa1grqvvts,госбюджетное место,Уральский гуманитарный институт,Исторический факультет,4,2014,4.6,0.0,0.0,46.00.00,46.03.02,Документоведение и архивоведение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187276,0.0,0.0,0.0,0.0,0.0,0.0,altjave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,studen18ggl5g0000kgehbutsp7ujs8g,uncass18ggl5g0000l1vvj1soh9ouh3k,сверхплановое место,Высшая школа экономики и менеджмента,Экономики и финансов,4,2014,4.0,77.78,83.16,38.00.00,38.03.01,Экономика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269477,0.0,0.0,0.0,0.0,0.0,0.0,mistressmargo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,studen18ggl5g0000k1h47pjve63cuko,uncass18hc2jg0000l8o2dnm78kj8gj0,госбюджетное место,Высшая школа экономики и менеджмента,Бизнес-информатики и математического моделирования,4,2014,4.0,71.29,80.43,09.00.00,09.03.03,Прикладная информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326935,0.0,0.0,0.0,0.0,0.0,0.0,bormando,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142859999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911458333
3835,studen18ggl5g0000ku9m1sqcea3a6nk,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,80.45,80.45,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167458,0.0,0.0,0.0,0.0,0.0,0.0,NikolaiDeriabin2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,studen18hc2jg0000le8qqufgerufjfo,uncass18ggl5g0000l1s5j4b26u3267s,госбюджетное место,Химико-технологический,0,2,2016,4.0,0.0,0.0,18.00.00,18.06.01,Химическая технология,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7727,0.0,0.0,0.0,0.0,0.0,0.0,id2600525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,studen18ggl5g0000ku9q0vtbdp2o1ss,uncass18ggl5g0000kastgtvio9g2a1c,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,3,2015,5.0,65.56,65.56,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301087,0.0,0.0,0.0,0.0,0.0,0.0,AnnaEvdokimova5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,studen18ggl5g0000ku9mmh6iqf919js,uncass18ggl5g0000kaio552smv9cm3o,госбюджетное место,Уральский энергетический,0,3,2015,4.0,48.6,0.0,13.00.00,13.03.02,Электроэнергетика и электротехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197998,0.0,0.0,0.0,0.0,0.0,0.0,kirik,0.0,0.362962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288766789,0.0,0.0,0.0
10,studen18ggl5g0000kgm6asucjsmo49o,uncass18ggl5g0000kaqv7lk1i0im3qs,сверхплановое место,Уральский гуманитарный институт,Международных отношений,4,2014,4.0,61.82,66.22,41.00.00,41.03.01,Зарубежное регионоведение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,279057,0.0,0.0,0.0,0.0,0.0,0.0,GavrilovaKristina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334515485,0.0
510,studen18ggl5g0000kvru9sjc44f73qk,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333,0.0,0.962755167,49407,0.0,0.0,0.0,0.0,0.0,0.0,sergey_sobenin,0.0,0.0,0.0,0.0,0.0,0.946808634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,studen18hc2jg0000ld4o52iqstakcmo,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,63.34,63.34,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281291,0.0,0.0,0.0,0.0,0.0,0.0,NIKRON,0.7222222220000001,0.797354497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772222222,0.0,0.0,0.0
5430,studen18ggl5g0000kfv1i1t9fcsnd10,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,4,2014,4.0,63.86,70.47,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,18959,0.0,0.0,0.0,0.0,0.0,0.0,foreeword,0.0,0.0,0.0,0.0,0.0,0.958333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
5734,studen18ggl5g0000kv0t0jjrbl65cq4,uncass18ggl5g0000kaio6g0ms7deiag,сверхплановое место,Уральский энергетический,0,3,2015,3.7,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119273,0.0,0.0,0.0,0.0,0.0,0.0,astronom0109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,studen18ggl5g0000kuq35get023v000,uncass18ggl5g0000kb9qviuh2dfg9dg,госбюджетное место,Нижнетагильский технологический,Нижнетагильский технологический (институт),3,2015,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245008,0.0,0.0,0.0,0.0,0.0,0.0,diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4796,studen18hc2jg0000lsa1scglafs1hmg,uncass18ggl5g0000ka9d4b6pf724cgc,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,1,2017,2.0,0.0,0.0,22.00.00,22.04.01,Материаловедение и технологии материалов,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,182335,0.0,1.0,0.0,0.958935418,0.928179272,0.0,UshakovaAnna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,studen18hc2jg0000ld4kkc65t8mf6eg,uncass18ggl5g0000kaq5ioop8koorf4,госбюджетное место,Новых материалов и технологий,Строительного материаловедения,2,2016,4.0,71.78,71.78,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269669,0.0,0.0,0.0,0.0,0.0,0.0,red-flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538
2400,studen18hc2jg0000ld4o35mqt75ie1g,uncass18ggl5g0000kain5r6tcncdli8,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,63.46,0.0,15.00.00,15.03.01,Машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299724,0.0,0.0,0.0,0.0,0.0,0.0,kolmakov97,0.7222222220000001,0.61005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592142857,0.0,0.0,0.0
4858,studen18ggl5g0000kvmc7sotq7mfljk,uncass18ggl5g0000klpsikee9c0cs5s,сверхплановое место,Филиал г.Краснотурьинск,0,3,2015,3.6,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54390,0.0,0.0,0.0,0.0,0.0,0.0,ZhulanovS,0.0,0.103121693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146767677,0.0,0.0,0.0
532,studen18hc2jg0000ld4o4lrivr991pc,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,65.36,64.54,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298706,0.0,0.0,0.0,0.0,0.0,0.0,nklepikov1998,0.444444444,0.973015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81122807,0.0,0.0,0.0
208,studen18ggl5g0000k1h2028ljotflk4,uncass18hc2jg0000l8o1tm3qtiak62c,сверхплановое место,Высшая школа экономики и менеджмента,Менеджмента,4,2014,4.0,48.53,57.86,38.00.00,38.03.02,Менеджмент,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54624,0.0,0.0,0.0,0.0,0.0,0.0,viero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,studen18hc2jg0000ld5s9rgb5otte6g,uncass18ggl5g0000kap2a1n2g577bdc,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),2,2016,4.0,55.89,59.63,01.00.00,01.03.03,Механика и математическое моделирование,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,61.0,0.0,76.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45681,0.0,0.0,0.0,0.0,0.0,0.0,voronin79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,studen18hc2jg0000lsa2umhla42c0gc,uncass18hc2jg0000lm3r1u9g59p54ks,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа профессионального и академического образования,1,2017,2.0,0.0,0.0,09.00.00,09.04.02,Информационные системы и технологии,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58131,0.0,0.0,0.0,0.0,0.0,0.0,Ada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,studen18hc2jg0000ldlhvr7smdr0nas,uncass18ggl5g0000kaf2qtladhdisr4,госбюджетное место,Уральский гуманитарный институт,Лингвистики,2,2016,2.0,93.61,93.61,45.00.00,45.04.02,Лингвистика,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61056,0.0,0.0,0.0,0.0,0.0,0.0,Ished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,studen18ggl5g0000kg4aicpqlg6j1r4,uncass18hc2jg0000lm7g8r2cbee3djo,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,4,2014,4.0,56.1,57.6,22.00.00,22.03.02,Металлургия,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8212,0.0,0.949473684,0.0,0.6168573270000001,0.7579831929999999,0.0,pal_alex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,studen18hc2jg0000ld5sqns1o7aubc0,uncass18ggl5g0000kaio4dnpb6qks30,госбюджетное место,Уральский энергетический,0,2,2016,4.0,59.12,59.12,13.00.00,13.03.01,Теплоэнергетика и теплотехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300515,0.0,0.0,0.0,0.0,0.0,0.0,schauma,1.0,0.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622374120000001,0.0,0.0,0.0
215,studen18ggl5g0000ku9pp4tkm6p604c,uncass18hc2jg0000lavabhpccsq2dlk,сверхплановое место,Высшая школа экономики и менеджмента,Центр заочного и дистанционного обучения,3,2015,4.6,0.0,0.0,38.00.00,38.03.02,Менеджмент,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276481,0.0,0.0,0.0,0.0,0.0,0.0,Myrra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,studen18hc2jg0000lsdmfitkh6i4c48,uncass18ggl5g0000ko0h05ahuofjqo8,сверхплановое место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),1,2017,6.0,0.0,0.0,30.00.00,30.05.01,Медицинская биохимия,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75052,0.0,0.0,0.0,0.0,0.0,0.0,lelya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,studen18ggl5g0000ku9n4i96dvfo0jg,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,85.1,87.9,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187418,0.0,0.0,0.0,0.0,0.0,0.0,DmitriyKorzh,0.0,0.0,0.0,0.0,0.0,0.0,0.986206897,0.0,0.0,0.816666667,0.935689484,0.0,0.0,0.0,0.0,0.0
3358,studen18hc2jg0000lacq40dus318710,uncass18ggl5g0000l1qu85im25v0b6s,госбюджетное место,Естественных наук и математики,Школа наук,4,2014,4.0,0.0,0.0,09.00.00,09.06.01,Информатика и вычислительная техника,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213903,0.0,0.0,0.0,0.0,0.0,0.0,Ariorh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,studen18ggl5g0000k1n9ko88itr5sn0,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,4,2014,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160788,0.0,0.0,0.0,0.0,0.0,0.0,shetani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575,studen18ggl5g0000kvvk69h04ft7gck,uncass18ggl5g0000klpss387iq59igs,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,3,2015,3.2,0.0,0.0,22.00.00,22.03.02,Металлургия,61,Прикладной бакалавриат,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65125,0.0,0.0,0.0,0.0,0.0,0.0,Ogorodnikova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,studen18ggl5g0000kv0st7f540cotf4,uncass18ggl5g0000kap79sj3i7r6rfk,госбюджетное место,"Физической культуры, спорта и молодежной политики",0,3,2015,5.0,0.0,0.0,43.00.00,43.03.01,Сервис,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244171,0.0,0.0,0.0,0.0,0.0,0.0,a_g_ivacheva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
